timestamp,sensor_distance,sensor_accel,sensor_photo,sensor_light,sensor_pyro
2026-04-24T00:44:55,2,322,4,168,623
2026-04-24T00:44:55,3,324,3,169,623
2026-04-24T00:44:55,4,323,5,168,623
2026-04-24T00:44:55,4,322,4,168,623
2026-04-24T00:44:55,3,323,3,168,622
2026-04-24T00:44:55,1,322,4,168,623
2026-04-24T00:44:55,1,323,2,168,623
2026-04-24T00:44:56,3,323,4,168,622
2026-04-24T00:44:56,3,323,3,169,0
2026-04-24T00:44:56,2,322,5,168,0
2026-04-24T00:44:56,2,323,4,168,0
2026-04-24T00:44:56,3,323,3,169,0
2026-04-24T00:44:56,2,323,3,168,0
2026-04-24T00:44:56,3,323,4,168,0
2026-04-24T00:44:56,2,323,5,168,0
2026-04-24T00:44:56,3,322,4,169,0
2026-04-24T00:44:56,3,323,4,168,0
2026-04-24T00:44:57,1,323,4,168,0
2026-04-24T00:44:57,2,323,5,168,0
2026-04-24T00:44:57,2,324,4,169,0
2026-04-24T00:44:57,4,323,5,168,0
2026-04-24T00:44:57,2,323,4,168,0
2026-04-24T00:44:57,4,322,4,168,0
2026-04-24T00:44:57,2,323,2,169,0
2026-04-24T00:44:57,3,322,3,168,0
2026-04-24T00:44:57,2,323,3,168,0
2026-04-24T00:44:58,3,323,4,167,0
2026-04-24T00:44:58,3,322,4,168,0
2026-04-24T00:44:58,4,323,4,168,0
2026-04-24T00:44:58,2,322,4,167,0
2026-04-24T00:44:58,2,322,4,168,0
2026-04-24T00:44:58,2,322,4,168,0
2026-04-24T00:44:58,1,324,4,168,0
2026-04-24T00:44:58,3,323,5,168,0
2026-04-24T00:44:58,4,322,4,168,0
2026-04-24T00:44:58,2,324,3,168,0
2026-04-24T00:44:58,2,323,3,168,0
2026-04-24T00:44:59,3,323,4,168,0
2026-04-24T00:44:59,2,322,4,168,0
2026-04-24T00:44:59,2,321,4,168,0
2026-04-24T00:44:59,3,324,4,168,0
2026-04-24T00:44:59,3,323,4,167,0
2026-04-24T00:44:59,1,323,4,167,0
2026-04-24T00:44:59,3,322,4,168,0
2026-04-24T00:44:59,2,323,4,168,0
2026-04-24T00:44:59,2,323,4,168,0
2026-04-24T00:45:00,2,323,4,168,0
2026-04-24T00:45:00,2,324,3,169,0
2026-04-24T00:45:00,3,323,4,168,0
2026-04-24T00:45:00,1,323,3,168,0
2026-04-24T00:45:00,4,322,5,168,0
2026-04-24T00:45:00,2,324,4,168,0
2026-04-24T00:45:00,1,322,3,168,0
2026-04-24T00:45:00,3,324,3,168,0
2026-04-24T00:45:00,3,323,5,168,0
2026-04-24T00:45:00,3,323,4,169,0
2026-04-24T00:45:01,2,322,4,167,0
2026-04-24T00:45:01,3,323,4,168,0
2026-04-24T00:45:01,5,322,4,168,0
2026-04-24T00:45:01,2,323,3,168,0
2026-04-24T00:45:01,3,323,4,168,0
2026-04-24T00:45:01,2,323,3,168,0
2026-04-24T00:45:01,3,323,4,169,0
2026-04-24T00:45:01,3,323,4,168,0
2026-04-24T00:45:01,3,323,4,168,0
2026-04-24T00:45:01,3,322,4,168,0
2026-04-24T00:45:02,2,323,3,169,0
2026-04-24T00:45:02,3,323,3,168,0
2026-04-24T00:45:02,2,324,3,169,0
2026-04-24T00:45:02,2,322,4,168,0
2026-04-24T00:45:02,2,323,4,169,0
2026-04-24T00:45:02,2,322,4,168,0
2026-04-24T00:45:02,5,324,5,170,0
2026-04-24T00:45:02,4,322,4,167,0
2026-04-24T00:45:02,2,323,3,167,0
2026-04-24T00:45:02,3,322,3,168,0
2026-04-24T00:45:03,4,323,4,168,0
2026-04-24T00:45:03,3,323,3,168,0
2026-04-24T00:45:03,3,323,4,169,0
2026-04-24T00:45:03,3,323,3,169,0
2026-04-24T00:45:03,1,323,3,168,0
2026-04-24T00:45:03,3,322,4,168,0
2026-04-24T00:45:03,3,322,4,167,0
2026-04-24T00:45:03,3,322,4,169,0
2026-04-24T00:45:03,4,323,3,167,0
2026-04-24T00:45:03,3,323,4,168,0
2026-04-24T00:45:04,2,322,4,168,0
2026-04-24T00:45:04,2,323,3,169,0
2026-04-24T00:45:04,2,323,4,168,0
2026-04-24T00:45:04,3,323,3,168,0
2026-04-24T00:45:04,3,323,3,167,0
2026-04-24T00:45:04,3,324,4,168,0
2026-04-24T00:45:04,3,323,4,167,0
2026-04-24T00:45:04,2,322,5,169,0
2026-04-24T00:45:04,3,322,4,169,0
2026-04-24T00:45:04,3,323,3,168,0
2026-04-24T00:45:05,0,323,3,168,0
2026-04-24T00:45:05,2,323,3,168,0
2026-04-24T00:45:05,2,323,4,169,0
2026-04-24T00:45:05,3,323,3,168,0
2026-04-24T00:45:05,2,323,3,168,0
2026-04-24T00:45:05,2,322,5,168,0
2026-04-24T00:45:05,2,324,4,167,0
2026-04-24T00:45:05,4,322,5,168,0
2026-04-24T00:45:05,3,323,3,168,0
2026-04-24T00:45:05,2,323,4,168,0
2026-04-24T00:45:06,1,323,3,168,0
2026-04-24T00:45:06,3,323,4,168,0
2026-04-24T00:45:06,2,322,5,168,0
2026-04-24T00:45:06,2,323,5,169,0
2026-04-24T00:45:06,3,322,4,168,0
2026-04-24T00:45:06,4,323,4,168,0
2026-04-24T00:45:06,2,323,3,168,0
2026-04-24T00:45:06,2,324,4,169,0
2026-04-24T00:45:06,3,323,3,168,0
2026-04-24T00:45:06,2,323,5,168,0
2026-04-24T00:45:07,2,323,4,168,0
2026-04-24T00:45:07,4,324,3,169,0
2026-04-24T00:45:07,3,322,3,168,0
2026-04-24T00:45:07,3,323,3,169,0
2026-04-24T00:45:07,3,321,3,168,0
2026-04-24T00:45:07,0,323,4,169,0
2026-04-24T00:45:07,2,322,4,168,0
2026-04-24T00:45:07,3,323,4,168,0
2026-04-24T00:45:07,3,323,4,168,0
2026-04-24T00:45:08,2,323,3,168,0
2026-04-24T00:45:08,3,322,4,168,0
2026-04-24T00:45:08,2,322,5,168,0
2026-04-24T00:45:08,3,323,4,168,0
2026-04-24T00:45:08,2,322,4,169,0
2026-04-24T00:45:08,3,323,3,168,0
2026-04-24T00:45:08,3,323,4,168,0
2026-04-24T00:45:08,2,324,3,168,0
2026-04-24T00:45:08,3,322,4,168,0
2026-04-24T00:45:08,2,323,4,169,0
2026-04-24T00:45:09,3,322,4,168,0
2026-04-24T00:45:09,2,323,3,169,0
2026-04-24T00:45:09,3,323,4,168,0
2026-04-24T00:45:09,2,324,3,168,0
2026-04-24T00:45:09,2,323,4,168,0
2026-04-24T00:45:09,2,323,5,168,0
2026-04-24T00:45:09,2,323,3,168,0
2026-04-24T00:45:09,2,323,4,168,0
2026-04-24T00:45:09,4,323,4,168,0
2026-04-24T00:45:09,2,323,5,168,0
2026-04-24T00:45:10,0,324,3,168,0
2026-04-24T00:45:10,3,323,5,168,0
2026-04-24T00:45:10,2,323,3,169,0
2026-04-24T00:45:10,3,322,5,168,0
2026-04-24T00:45:10,2,323,4,168,0
2026-04-24T00:45:10,4,323,4,168,0
2026-04-24T00:45:10,0,322,4,169,0
2026-04-24T00:45:10,3,322,4,168,0
2026-04-24T00:45:10,2,323,3,168,0
2026-04-24T00:45:10,4,322,4,168,0
2026-04-24T00:45:11,4,322,4,168,0
2026-04-24T00:45:11,3,322,4,168,0
2026-04-24T00:45:11,3,323,4,168,0
2026-04-24T00:45:11,3,324,3,168,0
2026-04-24T00:45:11,3,322,4,168,0
2026-04-24T00:45:11,2,322,4,168,0
2026-04-24T00:45:11,1,322,4,167,0
2026-04-24T00:45:11,4,322,4,168,0
2026-04-24T00:45:11,3,323,5,167,0
2026-04-24T00:45:11,2,322,4,168,0
2026-04-24T00:45:12,2,321,4,168,0
2026-04-24T00:45:12,2,322,4,168,0
2026-04-24T00:45:12,2,324,4,168,0
2026-04-24T00:45:12,2,323,3,168,0
2026-04-24T00:45:12,3,323,5,168,0
2026-04-24T00:45:12,2,322,4,168,0
2026-04-24T00:45:12,3,323,4,168,0
2026-04-24T00:45:12,3,323,5,168,0
2026-04-24T00:45:12,2,322,4,168,0
2026-04-24T00:45:12,4,322,4,168,0
2026-04-24T00:45:13,2,323,6,168,0
2026-04-24T00:45:13,2,324,4,168,0
2026-04-24T00:45:13,3,323,3,169,0
2026-04-24T00:45:13,3,322,4,168,0
2026-04-24T00:45:13,2,323,4,168,0
2026-04-24T00:45:13,2,323,4,168,0
2026-04-24T00:45:13,3,323,4,168,0
2026-04-24T00:45:13,3,322,4,167,0
2026-04-24T00:45:13,3,323,3,168,0
2026-04-24T00:45:14,3,321,4,168,0
2026-04-24T00:45:14,2,323,3,168,0
2026-04-24T00:45:14,4,323,4,168,0
2026-04-24T00:45:14,3,323,5,167,0
2026-04-24T00:45:14,2,323,4,168,0
2026-04-24T00:45:14,3,323,4,168,0
2026-04-24T00:45:14,3,323,4,169,0
2026-04-24T00:45:14,3,323,4,168,0
2026-04-24T00:45:14,0,322,4,170,0
2026-04-24T00:45:14,2,322,4,168,0
2026-04-24T00:45:14,3,322,4,168,0
2026-04-24T00:45:15,3,323,4,168,0
2026-04-24T00:45:15,2,323,3,168,0
2026-04-24T00:45:15,4,323,4,169,0
2026-04-24T00:45:15,2,323,5,168,0
2026-04-24T00:45:15,2,322,4,167,0
2026-04-24T00:45:15,3,322,4,168,0
2026-04-24T00:45:15,3,322,3,168,0
2026-04-24T00:45:15,4,324,2,167,0
2026-04-24T00:45:15,3,323,3,169,0
2026-04-24T00:45:15,2,322,5,168,0
2026-04-24T00:45:16,2,324,4,169,0
2026-04-24T00:45:16,5,323,4,168,0
2026-04-24T00:45:16,1,322,4,168,0
2026-04-24T00:45:16,1,323,4,168,0
2026-04-24T00:45:16,2,324,4,167,0
2026-04-24T00:45:16,3,322,4,168,0
2026-04-24T00:45:16,2,322,4,168,0
2026-04-24T00:45:16,4,323,2,168,0
2026-04-24T00:45:16,2,322,3,168,0
2026-04-24T00:45:16,3,323,4,168,0
2026-04-24T00:45:17,1,323,4,168,0
2026-04-24T00:45:17,3,323,4,168,0
2026-04-24T00:45:17,2,323,4,168,0
2026-04-24T00:45:17,2,323,4,169,0
2026-04-24T00:45:17,4,322,4,168,0
2026-04-24T00:45:17,3,323,3,168,0
2026-04-24T00:45:17,3,322,5,168,0
2026-04-24T00:45:17,4,323,3,168,0
2026-04-24T00:45:17,3,322,4,168,0
2026-04-24T00:45:18,3,323,4,168,0
2026-04-24T00:45:18,3,323,4,168,0
2026-04-24T00:45:18,3,322,4,168,0
2026-04-24T00:45:18,2,322,4,168,0
2026-04-24T00:45:18,2,322,4,169,0
2026-04-24T00:45:18,2,323,4,169,0
2026-04-24T00:45:18,2,322,5,168,0
2026-04-24T00:45:18,1,323,3,168,0
2026-04-24T00:45:18,0,320,4,169,0
2026-04-24T00:45:18,3,324,4,169,0
2026-04-24T00:45:19,2,322,4,168,0
2026-04-24T00:45:19,2,323,3,169,0
2026-04-24T00:45:19,3,322,4,168,0
2026-04-24T00:45:19,4,323,5,169,0
2026-04-24T00:45:19,3,323,5,168,0
2026-04-24T00:45:19,2,323,3,168,0
2026-04-24T00:45:19,3,322,4,168,0
2026-04-24T00:45:19,3,322,5,168,0
2026-04-24T00:45:19,3,323,4,168,0
2026-04-24T00:45:19,2,323,4,168,0
2026-04-24T00:45:20,2,323,4,168,0
2026-04-24T00:45:20,2,322,4,168,0
2026-04-24T00:45:20,2,324,4,168,0
2026-04-24T00:45:20,5,322,4,167,0
2026-04-24T00:45:20,3,323,3,168,0
2026-04-24T00:45:20,4,322,4,167,0
2026-04-24T00:45:20,2,322,4,168,0
2026-04-24T00:45:20,2,322,4,168,0
2026-04-24T00:45:20,2,323,5,168,0
2026-04-24T00:45:20,2,323,4,168,0
2026-04-24T00:45:21,4,323,5,168,0
2026-04-24T00:45:21,2,322,4,168,0
2026-04-24T00:45:21,3,323,4,168,0
2026-04-24T00:45:21,3,324,3,168,0
2026-04-24T00:45:21,3,323,4,167,0
2026-04-24T00:45:21,2,323,4,168,0
2026-04-24T00:45:21,2,323,4,169,0
2026-04-24T00:45:21,3,323,4,168,0
2026-04-24T00:45:21,2,323,3,169,0
2026-04-24T00:45:21,3,323,4,168,0
2026-04-24T00:45:22,4,322,4,168,0
2026-04-24T00:45:22,2,323,4,168,0
2026-04-24T00:45:22,3,323,3,168,0
2026-04-24T00:45:22,3,323,4,168,0
2026-04-24T00:45:22,2,322,4,168,0
2026-04-24T00:45:22,3,324,5,169,0
2026-04-24T00:45:22,2,322,4,168,0
2026-04-24T00:45:22,3,323,4,168,0
2026-04-24T00:45:22,2,323,2,168,0
2026-04-24T00:45:22,3,322,3,168,0
2026-04-24T00:45:23,1,323,5,168,0
2026-04-24T00:45:23,2,322,4,168,0
2026-04-24T00:45:23,3,322,4,168,0
2026-04-24T00:45:23,3,322,4,168,0
2026-04-24T00:45:23,1,322,4,168,0
2026-04-24T00:45:23,2,323,3,168,0
2026-04-24T00:45:23,3,323,4,167,0
2026-04-24T00:45:23,3,323,5,169,0
2026-04-24T00:45:23,3,322,4,168,0
2026-04-24T00:45:24,3,323,5,169,0
2026-04-24T00:45:24,3,322,4,168,0
2026-04-24T00:45:24,2,323,4,168,0
2026-04-24T00:45:24,3,323,4,168,0
2026-04-24T00:45:24,2,323,4,168,0
2026-04-24T00:45:24,2,323,3,168,0
2026-04-24T00:45:24,2,323,4,168,0
2026-04-24T00:45:24,3,323,4,168,0
2026-04-24T00:45:24,2,323,4,168,0
2026-04-24T00:45:24,3,323,4,168,0
2026-04-24T00:45:25,4,323,5,168,0
2026-04-24T00:45:25,3,323,3,169,0
2026-04-24T00:45:25,6,322,4,167,0
2026-04-24T00:45:25,3,323,4,168,0
2026-04-24T00:45:25,3,322,4,167,0
2026-04-24T00:45:25,3,323,4,169,0
2026-04-24T00:45:25,2,323,4,168,0
2026-04-24T00:45:25,2,324,4,168,0
2026-04-24T00:45:25,3,323,4,168,0
2026-04-24T00:45:25,4,322,4,168,0
2026-04-24T00:45:25,3,323,4,167,0
2026-04-24T00:45:26,2,323,4,168,0
2026-04-24T00:45:26,3,323,3,168,0
2026-04-24T00:45:26,2,322,3,168,0
2026-04-24T00:45:26,2,323,4,168,0
2026-04-24T00:45:26,3,323,5,169,0
2026-04-24T00:45:26,4,322,3,168,0
2026-04-24T00:45:26,2,323,4,168,0
2026-04-24T00:45:26,2,322,4,168,0
2026-04-24T00:45:26,3,322,5,168,0
2026-04-24T00:45:27,4,323,4,168,0
2026-04-24T00:45:27,3,323,4,168,0
2026-04-24T00:45:27,2,323,4,169,0
2026-04-24T00:45:27,2,322,4,168,0
2026-04-24T00:45:27,2,323,5,169,0
2026-04-24T00:45:27,2,323,4,168,0
2026-04-24T00:45:27,2,322,4,168,0
2026-04-24T00:45:27,2,323,3,169,0
2026-04-24T00:45:27,3,323,1,169,0
2026-04-24T00:45:27,2,323,3,168,0
2026-04-24T00:45:28,3,323,5,168,0
2026-04-24T00:45:28,1,323,3,169,0
2026-04-24T00:45:28,3,322,4,168,0
2026-04-24T00:45:28,1,322,4,168,0
2026-04-24T00:45:28,3,322,3,168,0
2026-04-24T00:45:28,2,322,4,168,0
2026-04-24T00:45:28,3,323,4,169,0
2026-04-24T00:45:28,4,322,5,168,0
2026-04-24T00:45:28,3,322,4,168,0
2026-04-24T00:45:28,3,322,5,169,0
2026-04-24T00:45:29,2,323,4,168,0
2026-04-24T00:45:29,1,322,4,168,0
2026-04-24T00:45:29,3,322,4,169,0
2026-04-24T00:45:29,3,323,5,168,0
2026-04-24T00:45:29,2,322,3,168,0
2026-04-24T00:45:29,3,323,4,168,0
2026-04-24T00:45:29,2,323,4,168,0
2026-04-24T00:45:29,4,322,4,168,0
2026-04-24T00:45:29,0,322,5,169,0
2026-04-24T00:45:29,2,323,3,168,0
2026-04-24T00:45:30,2,322,4,168,0
2026-04-24T00:45:30,3,322,5,168,0
2026-04-24T00:45:30,3,323,4,168,0
2026-04-24T00:45:30,3,323,4,168,0
2026-04-24T00:45:30,4,323,4,168,0
2026-04-24T00:45:30,2,323,3,168,0
2026-04-24T00:45:30,3,322,4,168,0
2026-04-24T00:45:30,2,323,3,168,0
2026-04-24T00:45:30,2,320,5,168,0
2026-04-24T00:45:30,2,322,4,168,0
2026-04-24T00:45:31,4,322,4,168,0
2026-04-24T00:45:31,2,322,2,168,0
2026-04-24T00:45:31,3,322,4,168,0
2026-04-24T00:45:31,2,323,3,168,0
2026-04-24T00:45:31,2,323,4,168,0
2026-04-24T00:45:31,5,324,4,169,0
2026-04-24T00:45:31,4,322,3,168,0
2026-04-24T00:45:31,2,323,4,168,0
2026-04-24T00:45:31,3,324,5,169,0
2026-04-24T00:45:31,2,322,3,168,0
2026-04-24T00:45:32,3,323,4,169,0
2026-04-24T00:45:32,2,323,4,168,0
2026-04-24T00:45:32,2,324,4,168,0
2026-04-24T00:45:32,5,322,5,168,0
2026-04-24T00:45:32,2,323,4,168,0
2026-04-24T00:45:32,3,323,4,169,0
2026-04-24T00:45:32,2,323,3,168,0
2026-04-24T00:45:32,2,322,4,167,0
2026-04-24T00:45:32,2,322,5,168,0
2026-04-24T00:45:32,3,322,4,169,0
2026-04-24T00:45:33,3,323,3,168,0
2026-04-24T00:45:33,3,322,4,168,0
2026-04-24T00:45:33,3,322,4,168,0
2026-04-24T00:45:33,2,323,3,169,0
2026-04-24T00:45:33,2,323,5,168,0
2026-04-24T00:45:33,2,323,4,169,0
2026-04-24T00:45:33,3,322,4,168,0
2026-04-24T00:45:33,1,324,4,168,0
2026-04-24T00:45:33,3,322,4,167,0
2026-04-24T00:45:34,3,323,4,168,0
2026-04-24T00:45:34,4,323,4,168,0
2026-04-24T00:45:34,2,322,4,168,0
2026-04-24T00:45:34,2,323,3,168,0
2026-04-24T00:45:34,0,322,4,168,0
2026-04-24T00:45:34,2,323,4,169,0
2026-04-24T00:45:34,2,324,3,169,0
2026-04-24T00:45:34,3,322,5,168,0
2026-04-24T00:45:34,3,323,5,168,0
2026-04-24T00:45:34,3,323,4,168,0
2026-04-24T00:45:35,3,322,4,168,0
2026-04-24T00:45:35,4,324,4,168,0
2026-04-24T00:45:35,3,323,5,168,0
2026-04-24T00:45:35,2,323,3,169,0
2026-04-24T00:45:35,2,323,4,168,0
2026-04-24T00:45:35,1,323,3,168,0
2026-04-24T00:45:35,2,322,4,168,0
2026-04-24T00:45:35,4,323,4,168,0
2026-04-24T00:45:35,4,323,4,167,0
2026-04-24T00:45:35,4,323,3,168,0
2026-04-24T00:45:36,2,323,3,168,0
2026-04-24T00:45:36,2,323,4,168,0
2026-04-24T00:45:36,3,323,4,168,0
2026-04-24T00:45:36,3,322,4,168,0
2026-04-24T00:45:36,3,323,4,168,0
2026-04-24T00:45:36,3,323,4,168,0
2026-04-24T00:45:36,3,323,4,168,0
2026-04-24T00:45:36,2,322,4,169,0
2026-04-24T00:45:36,3,321,4,169,0
2026-04-24T00:45:36,4,323,4,168,0
2026-04-24T00:45:36,3,323,4,168,0
2026-04-24T00:45:37,1,323,4,168,0
2026-04-24T00:45:37,3,323,3,168,0
2026-04-24T00:45:37,1,324,4,168,0
2026-04-24T00:45:37,2,323,3,168,0
2026-04-24T00:45:37,3,323,4,169,0
2026-04-24T00:45:37,4,323,4,168,0
2026-04-24T00:45:37,3,323,4,168,0
2026-04-24T00:45:37,2,323,4,168,0
2026-04-24T00:45:38,4,323,4,168,0
2026-04-24T00:45:38,3,323,4,168,0
2026-04-24T00:45:38,2,323,4,167,0
2026-04-24T00:45:38,2,323,3,168,0
2026-04-24T00:45:38,4,323,4,168,0
2026-04-24T00:45:38,3,323,4,168,0
2026-04-24T00:45:38,2,322,4,168,0
2026-04-24T00:45:38,2,323,3,168,0
2026-04-24T00:45:38,2,322,4,169,0
2026-04-24T00:45:38,2,323,5,167,0
2026-04-24T00:45:38,2,323,4,168,0
2026-04-24T00:45:39,2,324,4,169,0
2026-04-24T00:45:39,3,322,4,168,0
2026-04-24T00:45:39,3,323,4,168,0
2026-04-24T00:45:39,2,323,4,168,0
2026-04-24T00:45:39,2,323,3,169,0
2026-04-24T00:45:39,3,322,4,168,0
2026-04-24T00:45:39,2,323,4,168,0
2026-04-24T00:45:39,3,323,3,168,0
2026-04-24T00:45:39,3,322,2,169,0
2026-04-24T00:45:39,2,322,4,168,0
2026-04-24T00:45:40,2,323,3,168,0
2026-04-24T00:45:40,3,323,4,168,0
2026-04-24T00:45:40,5,323,4,169,0
2026-04-24T00:45:40,2,323,4,168,0
2026-04-24T00:45:40,2,323,4,168,0
2026-04-24T00:45:40,2,322,4,169,0
2026-04-24T00:45:40,2,322,3,168,0
2026-04-24T00:45:40,2,322,4,169,0
2026-04-24T00:45:40,2,324,5,168,0
2026-04-24T00:45:41,4,322,4,168,0
2026-04-24T00:45:41,4,322,4,168,0
2026-04-24T00:45:41,2,323,4,168,0
2026-04-24T00:45:41,3,322,4,167,0
2026-04-24T00:45:41,2,323,4,168,0
2026-04-24T00:45:41,4,322,4,168,0
2026-04-24T00:45:41,2,323,3,168,0
2026-04-24T00:45:41,3,322,4,168,0
2026-04-24T00:45:41,2,323,3,168,0
2026-04-24T00:45:41,2,323,3,169,0
2026-04-24T00:45:41,3,323,4,168,0
2026-04-24T00:45:42,3,323,4,167,0
2026-04-24T00:45:42,4,323,4,168,0
2026-04-24T00:45:42,3,323,4,168,0
2026-04-24T00:45:42,3,323,4,168,0
2026-04-24T00:45:42,2,324,4,170,0
2026-04-24T00:45:42,2,323,4,168,0
2026-04-24T00:45:42,1,323,4,169,0
2026-04-24T00:45:42,3,323,5,168,0
2026-04-24T00:45:42,4,324,4,169,0
2026-04-24T00:45:42,3,323,4,168,0
2026-04-24T00:45:43,3,323,4,168,0
2026-04-24T00:45:43,3,323,5,168,0
2026-04-24T00:45:43,3,324,3,168,0
2026-04-24T00:45:43,4,322,3,168,0
2026-04-24T00:45:43,3,323,3,167,0
2026-04-24T00:45:43,4,323,4,168,0
2026-04-24T00:45:43,3,323,4,168,0
2026-04-24T00:45:43,3,323,4,169,0
2026-04-24T00:45:43,3,322,5,168,0
2026-04-24T00:45:43,2,323,4,169,0
2026-04-24T00:45:44,1,323,5,169,0
2026-04-24T00:45:44,1,323,4,169,0
2026-04-24T00:45:44,3,323,4,167,0
2026-04-24T00:45:44,2,323,4,168,0
2026-04-24T00:45:44,3,323,4,168,0
2026-04-24T00:45:44,3,323,3,168,0
2026-04-24T00:45:44,3,323,4,168,0
2026-04-24T00:45:44,3,323,4,169,0
2026-04-24T00:45:44,4,323,3,168,0
2026-04-24T00:45:45,1,322,4,168,0
2026-04-24T00:45:45,2,322,3,169,0
2026-04-24T00:45:45,2,323,3,168,0
2026-04-24T00:45:45,2,322,4,168,0
2026-04-24T00:45:45,3,322,5,167,0
2026-04-24T00:45:45,4,322,4,168,0
2026-04-24T00:45:45,2,322,4,168,0
2026-04-24T00:45:45,2,324,3,169,0
2026-04-24T00:45:45,3,323,4,168,0
2026-04-24T00:45:45,2,323,4,168,0
2026-04-24T00:45:46,2,323,4,168,0
2026-04-24T00:45:46,2,323,5,168,0
2026-04-24T00:45:46,4,322,3,168,0
2026-04-24T00:45:46,3,323,4,168,0
2026-04-24T00:45:46,3,322,3,168,0
2026-04-24T00:45:46,3,322,6,168,0
2026-04-24T00:45:46,2,323,4,168,0
2026-04-24T00:45:46,3,323,4,168,0
2026-04-24T00:45:46,2,323,4,168,0
2026-04-24T00:45:46,3,323,4,168,0
2026-04-24T00:45:47,2,323,3,169,0
2026-04-24T00:45:47,3,323,5,169,0
2026-04-24T00:45:47,3,323,4,168,0
2026-04-24T00:45:47,2,323,4,168,0
2026-04-24T00:45:47,3,323,4,168,0
2026-04-24T00:45:47,3,323,4,167,0
2026-04-24T00:45:47,1,323,5,168,0
2026-04-24T00:45:47,3,323,4,168,0
2026-04-24T00:45:47,2,324,4,168,0
2026-04-24T00:45:47,2,323,3,169,0
2026-04-24T00:45:48,2,323,5,168,0
2026-04-24T00:45:48,1,324,4,169,0
2026-04-24T00:45:48,3,322,4,167,0
2026-04-24T00:45:48,2,323,4,168,0
2026-04-24T00:45:48,3,323,5,168,0
2026-04-24T00:45:48,2,323,4,168,0
2026-04-24T00:45:48,3,322,5,168,0
2026-04-24T00:45:48,2,323,4,168,0
2026-04-24T00:45:48,4,323,4,168,0
2026-04-24T00:45:48,2,323,4,168,0
2026-04-24T00:45:49,4,323,4,168,0
2026-04-24T00:45:49,2,324,4,168,0
2026-04-24T00:45:49,2,323,3,167,0
2026-04-24T00:45:49,3,323,4,168,0
2026-04-24T00:45:49,4,324,4,168,0
2026-04-24T00:45:49,2,322,4,168,0
2026-04-24T00:45:49,3,323,4,169,0
2026-04-24T00:45:49,3,322,4,167,0
2026-04-24T00:45:49,2,323,6,168,0
2026-04-24T00:45:49,3,322,4,168,0
2026-04-24T00:45:50,3,323,4,169,0
2026-04-24T00:45:50,3,322,5,168,0
2026-04-24T00:45:50,1,323,4,168,0
2026-04-24T00:45:50,3,322,3,169,0
2026-04-24T00:45:50,2,322,5,168,0
2026-04-24T00:45:50,2,324,4,169,0
2026-04-24T00:45:50,3,323,4,167,0
2026-04-24T00:45:51,4,322,5,168,0
2026-04-24T00:45:51,2,323,5,168,0
2026-04-24T00:45:51,2,323,4,168,0
2026-04-24T00:45:51,2,323,4,168,0
2026-04-24T00:45:51,8,323,4,169,0
2026-04-24T00:45:51,1,324,4,168,0
2026-04-24T00:45:51,2,323,4,168,0
2026-04-24T00:45:51,4,323,4,168,0
2026-04-24T00:45:51,1,323,4,168,0
2026-04-24T00:45:51,2,323,4,168,0
2026-04-24T00:45:51,3,322,4,169,0
2026-04-24T00:45:51,3,324,5,167,0
2026-04-24T00:45:51,2,322,5,168,0
2026-04-24T00:45:52,2,322,3,167,0
2026-04-24T00:45:52,3,323,5,167,0
2026-04-24T00:45:52,3,324,4,168,0
2026-04-24T00:45:52,2,323,3,168,0
2026-04-24T00:45:52,3,324,4,168,0
2026-04-24T00:45:52,1,323,4,168,0
2026-04-24T00:45:52,3,323,3,168,0
2026-04-24T00:45:52,3,323,4,168,0
2026-04-24T00:45:52,3,321,2,168,0
2026-04-24T00:45:53,3,323,4,168,0
2026-04-24T00:45:53,2,323,3,167,0
2026-04-24T00:45:53,2,322,5,168,0
2026-04-24T00:45:53,3,323,5,168,0
2026-04-24T00:45:53,4,323,4,168,0
2026-04-24T00:45:53,2,323,3,168,0
2026-04-24T00:45:53,2,323,4,168,0
2026-04-24T00:45:53,2,322,4,168,0
2026-04-24T00:45:53,3,325,4,168,0
2026-04-24T00:45:53,2,321,4,169,0
2026-04-24T00:45:54,2,323,4,168,0
2026-04-24T00:45:54,3,322,5,168,0
2026-04-24T00:45:54,2,322,4,168,0
2026-04-24T00:45:54,3,323,3,168,0
2026-04-24T00:45:54,2,322,5,167,0
2026-04-24T00:45:54,3,323,4,168,0
2026-04-24T00:45:54,4,323,3,168,0
2026-04-24T00:45:54,2,322,3,168,0
2026-04-24T00:45:54,2,322,4,168,0
2026-04-24T00:45:54,2,323,3,169,0
2026-04-24T00:45:55,3,322,4,168,0
2026-04-24T00:45:55,3,322,5,168,0
2026-04-24T00:45:55,3,322,4,168,0
2026-04-24T00:45:55,4,323,4,168,0
2026-04-24T00:45:55,3,322,4,168,0
2026-04-24T00:45:55,2,323,5,168,0
2026-04-24T00:45:55,2,323,3,169,0
2026-04-24T00:45:55,3,324,5,168,0
2026-04-24T00:45:55,2,323,4,168,0
2026-04-24T00:45:55,3,323,3,168,0
2026-04-24T00:45:56,3,324,3,169,0
2026-04-24T00:45:56,3,323,4,167,0
2026-04-24T00:45:56,2,323,4,168,0
2026-04-24T00:45:56,3,323,3,168,0
2026-04-24T00:45:56,2,323,3,168,0
2026-04-24T00:45:56,4,324,4,169,0
